game_id,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,acs,role,day_of_week,month,days_since_start,days_since_last_match,total_rounds,win_rate,kill_assist_ratio,acs_per_round,damage_participation,combat_efficiency,outcome_numeric,acs_rolling_5,kdr_rolling_5,kills_rolling_5,assists_rolling_5,win_rate_rolling_5,acs_lag_1,kdr_lag_1,acs_rolling_std_5,kdr_rolling_std_5,agent_acs_mean,agent_acs_std,agent_kdr_mean,agent_kdr_std,agent_win_rate,map_acs_mean,map_acs_std,map_kdr_mean,map_kdr_std,role_acs_mean,role_acs_std,role_kdr_mean,role_kdr_std,agent_map_acs_mean,agent_map_count,agent_map_kdr_mean,agent_map_win_rate,agent_role_acs_mean,agent_role_kdr_mean,agent_encoded,map_encoded,role_encoded
579,2024-02-14,Cypher,Sunset,Win,13,4,13,11,5,1.181818181818182,222,Sentinel,2,2,309,0.0,17,0.7647058823529411,1.0588235294117647,13.058823529411764,0.6,2,1.0,202.8,1.4566250742721334,15.2,3.6,0.9,241.0,1.7777777777777777,42.42876382832754,0.6849462933483493,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.33333333333334,73.88533294397763,1.5669825128416461,2.5676164493888285,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.95402298850576,87,1.4700521842723189,0.5243171266874391,202.7001287001287,1.2345552157991344,3,10,3
580,2024-02-15,Cypher,Ascent,Win,13,10,5,15,3,0.3333333333333333,67,Sentinel,3,2,310,1.0,23,0.5652173913043478,0.34782608695652173,2.9130434782608696,0.3333333333333333,-10,1.0,168.8,1.0232917409388,13.2,4.2,0.9,222.0,1.181818181818182,68.3608074849909,0.5269890676810463,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,194.22222222222223,99,1.1070759779011023,0.5001984805339645,202.7001287001287,1.2345552157991344,3,1,3
581,2024-02-15,Cypher,Breeze,Win,13,5,22,12,4,1.8333333333333333,341,Sentinel,3,2,310,0.0,18,0.7222222222222222,1.4444444444444444,18.944444444444443,0.6666666666666666,10,1.0,205.2,1.1899584076054666,14.0,4.0,1.0,67.0,0.3333333333333333,102.01078374368073,0.6378882929529243,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.1046511627907,86.01888015324343,1.462551999570973,1.3833195417341337,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,215.75,48,1.4526975135431017,0.522437173580468,202.7001287001287,1.2345552157991344,3,3,3
582,2024-02-16,Killjoy,Icebox,Loss,2,13,7,13,2,0.5384615384615384,147,Sentinel,4,2,311,1.0,15,0.13333333333333333,0.6,9.8,0.391304347826087,-6,0.0,203.6,1.132944832944833,12.6,3.8,0.8,341.0,1.8333333333333333,103.05241384848779,0.6894800795126598,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,185.91764705882352,66.95915808566156,1.0788212392132444,0.6963155942102514,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.84,25,1.1105847485847484,0.42548827273891215,199.228,1.1139559583437157,6,6,3
583,2024-02-16,Cypher,Split,Loss,8,13,16,17,7,0.9411764705882352,234,Sentinel,4,2,311,0.0,21,0.38095238095238093,1.0952380952380953,11.142857142857142,0.5609756097560976,-1,0.0,202.2,0.9656245715069247,12.6,4.2,0.6,147.0,0.5384615384615384,102.46316411276784,0.5879022769134087,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,204.58064516129033,62,1.0887481107782215,0.5014145094753347,202.7001287001287,1.2345552157991344,3,9,3
584,2024-02-16,Cypher,Split,Loss,7,13,14,16,5,0.875,194,Sentinel,4,2,311,0.0,20,0.35,0.95,9.7,0.5277777777777778,-2,0.0,196.6,0.9042609351432882,12.8,4.2,0.4,234.0,0.9411764705882352,101.8739417122946,0.5755784058845573,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,204.58064516129033,62,1.0887481107782215,0.5014145094753347,202.7001287001287,1.2345552157991344,3,9,3
585,2024-02-17,Cypher,Ascent,Loss,12,14,21,16,4,1.3125,226,Sentinel,5,2,312,1.0,26,0.46153846153846156,0.9615384615384616,8.692307692307692,0.5952380952380952,5,0.0,228.4,1.1000942684766215,16.0,4.4,0.2,194.0,0.875,71.63309291102823,0.4934848884785722,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,194.22222222222223,99,1.1070759779011023,0.5001984805339645,202.7001287001287,1.2345552157991344,3,1,3
586,2024-02-17,Cypher,Sunset,Win,13,8,17,11,7,1.5454545454545454,250,Sentinel,5,2,312,0.0,21,0.6190476190476191,1.1428571428571428,11.904761904761905,0.6666666666666666,6,1.0,210.2,1.0425185109008641,15.0,5.0,0.2,226.0,1.3125,40.79460748677451,0.3931414349196192,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.33333333333334,73.88533294397763,1.5669825128416461,2.5676164493888285,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.95402298850576,87,1.4700521842723189,0.5243171266874391,202.7001287001287,1.2345552157991344,3,10,3
587,2024-02-17,Killjoy,Icebox,Loss,8,13,16,17,2,0.9411764705882352,228,Sentinel,5,2,312,0.0,21,0.38095238095238093,0.8571428571428571,10.857142857142858,0.5,-1,0.0,226.4,1.1230614973262034,16.8,5.0,0.2,250.0,1.5454545454545454,20.41568024827982,0.2924045424412461,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,185.91764705882352,66.95915808566156,1.0788212392132444,0.6963155942102514,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.84,25,1.1105847485847484,0.42548827273891215,199.228,1.1139559583437157,6,6,3
588,2024-02-17,Cypher,Icebox,Loss,6,13,8,14,5,0.5714285714285714,135,Sentinel,5,2,312,0.0,19,0.3157894736842105,0.6842105263157895,7.105263157894737,0.4642857142857143,-6,0.0,206.6,1.0491119174942705,15.2,4.6,0.2,228.0,0.9411764705882352,44.730302927657426,0.3827125833956236,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,185.91764705882352,66.95915808566156,1.0788212392132444,0.6963155942102514,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,189.14814814814815,27,1.2120740548931124,0.49473257610381643,202.7001287001287,1.2345552157991344,3,6,3
589,2024-02-25,Cypher,Ascent,Win,13,11,15,15,11,1.0,175,Sentinel,6,2,320,8.0,24,0.5416666666666666,1.0833333333333333,7.291666666666667,0.6190476190476191,0,1.0,202.8,1.0741119174942706,15.4,5.8,0.4,135.0,0.5714285714285714,46.82627467565616,0.3724405008131641,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,194.22222222222223,99,1.1070759779011023,0.5001984805339645,202.7001287001287,1.2345552157991344,3,1,3
590,2024-02-25,Cypher,Split,Loss,11,13,14,15,1,0.9333333333333332,163,Sentinel,6,2,320,0.0,24,0.4583333333333333,0.625,6.791666666666667,0.4838709677419355,-1,0.0,190.2,0.9982785841609372,14.0,5.2,0.4,175.0,1.0,47.49421017345161,0.34967269204186363,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,204.58064516129033,62,1.0887481107782215,0.5014145094753347,202.7001287001287,1.2345552157991344,3,9,3
591,2024-02-25,Cypher,Lotus,Win,13,9,15,11,4,1.3636363636363635,200,Sentinel,6,2,320,0.0,22,0.5909090909090909,0.8636363636363636,9.090909090909092,0.6129032258064516,4,1.0,180.2,0.9619149477973009,13.6,4.6,0.4,163.0,0.9333333333333332,35.506337462486776,0.2813170677353716,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
592,2024-02-29,Cypher,Sunset,Loss,6,13,22,14,4,1.5714285714285714,328,Sentinel,3,2,324,4.0,19,0.3157894736842105,1.368421052631579,17.263157894736842,0.6341463414634146,8,0.0,200.2,1.0879653679653682,14.8,5.0,0.4,200.0,1.3636363636363635,75.17113807838749,0.3899328151199114,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.33333333333334,73.88533294397763,1.5669825128416461,2.5676164493888285,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.95402298850576,87,1.4700521842723189,0.5243171266874391,202.7001287001287,1.2345552157991344,3,10,3
593,2024-02-29,Cypher,Breeze,Loss,4,13,8,15,5,0.5333333333333333,147,Sentinel,3,2,324,0.0,17,0.23529411764705882,0.7647058823529411,8.647058823529411,0.4482758620689655,-7,0.0,202.6,1.0803463203463206,14.8,5.0,0.4,328.0,1.5714285714285714,72.72069856650165,0.4027116162528167,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.1046511627907,86.01888015324343,1.462551999570973,1.3833195417341337,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,215.75,48,1.4526975135431017,0.522437173580468,202.7001287001287,1.2345552157991344,3,3,3
594,2024-02-29,Cypher,Breeze,Win,13,9,15,15,3,1.0,182,Sentinel,3,2,324,0.0,22,0.5909090909090909,0.8181818181818182,8.272727272727273,0.5294117647058824,0,1.0,204.0,1.0803463203463206,14.8,3.4,0.4,147.0,0.5333333333333333,72.12142538802182,0.4027116162528167,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.1046511627907,86.01888015324343,1.462551999570973,1.3833195417341337,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,215.75,48,1.4526975135431017,0.522437173580468,202.7001287001287,1.2345552157991344,3,3,3
595,2024-02-29,Cypher,Ascent,Loss,12,14,14,18,10,0.7777777777777778,177,Sentinel,3,2,324,0.0,26,0.46153846153846156,0.9230769230769231,6.8076923076923075,0.5581395348837209,-4,0.0,206.8,1.0492352092352095,14.8,5.2,0.4,182.0,1.0,70.38252624053784,0.4224340131572486,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,194.22222222222223,99,1.1070759779011023,0.5001984805339645,202.7001287001287,1.2345552157991344,3,1,3
596,2024-02-29,Cypher,Bind,Win,13,6,13,12,4,1.0833333333333333,196,Sentinel,3,2,324,0.0,19,0.6842105263157895,0.8947368421052632,10.31578947368421,0.5666666666666667,1,1.0,206.0,0.9931746031746034,14.4,5.2,0.4,177.0,0.7777777777777778,70.50177302735015,0.3874282579740963,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
597,2024-03-01,Cypher,Bind,Win,13,4,14,9,1,1.5555555555555556,225,Sentinel,4,3,325,1.0,17,0.7647058823529411,0.8823529411764706,13.235294117647058,0.6,5,1.0,185.4,0.9900000000000002,12.8,4.6,0.6,196.0,1.0833333333333333,28.448198536989878,0.3815255278419245,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
598,2024-03-01,Cypher,Ascent,Win,13,10,24,13,2,1.8461538461538465,266,Sentinel,4,3,325,0.0,23,0.5652173913043478,1.1304347826086956,11.565217391304348,0.65,11,1.0,209.2,1.252564102564103,16.0,4.0,0.8,225.0,1.5555555555555556,36.83340874803741,0.4364637263402781,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,194.22222222222223,99,1.1070759779011023,0.5001984805339645,202.7001287001287,1.2345552157991344,3,1,3
599,2024-03-02,Cypher,Icebox,Loss,6,13,10,16,5,0.625,171,Sentinel,5,3,326,1.0,19,0.3157894736842105,0.7894736842105263,9.0,0.46875,-6,0.0,207.0,1.1775641025641028,15.0,4.4,0.6,266.0,1.8461538461538465,39.12160528403708,0.5157338011431959,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,185.91764705882352,66.95915808566156,1.0788212392132444,0.6963155942102514,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,189.14814814814815,27,1.2120740548931124,0.49473257610381643,202.7001287001287,1.2345552157991344,3,6,3
600,2024-03-02,Cypher,Sunset,Loss,11,13,18,19,8,0.9473684210526316,224,Sentinel,5,3,326,0.0,24,0.4583333333333333,1.0833333333333333,9.333333333333334,0.5652173913043478,-1,0.0,216.4,1.2114822312190736,15.8,4.0,0.6,171.0,0.625,35.59915729339671,0.4876818029231606,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.33333333333334,73.88533294397763,1.5669825128416461,2.5676164493888285,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.95402298850576,87,1.4700521842723189,0.5243171266874391,202.7001287001287,1.2345552157991344,3,10,3
601,2024-03-02,Cypher,Ascent,Win,14,12,18,14,10,1.2857142857142858,187,Sentinel,5,3,326,0.0,26,0.5384615384615384,1.0769230769230769,7.1923076923076925,0.6511627906976745,4,1.0,214.6,1.2519584216952642,16.8,5.2,0.6,224.0,0.9473684210526316,37.08503741402993,0.48276050260907466,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,194.22222222222223,99,1.1070759779011023,0.5001984805339645,202.7001287001287,1.2345552157991344,3,1,3
602,2024-03-02,Cypher,Split,Loss,10,13,16,17,1,0.9411764705882352,178,Sentinel,5,3,326,0.0,23,0.43478260869565216,0.7391304347826086,7.739130434782608,0.4857142857142857,-1,0.0,205.2,1.1290826047017999,17.2,5.2,0.4,187.0,1.2857142857142858,39.65728180296775,0.4639915626803228,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,204.58064516129033,62,1.0887481107782215,0.5014145094753347,202.7001287001287,1.2345552157991344,3,9,3
603,2024-03-03,Cypher,Bind,Win,13,10,15,14,5,1.0714285714285714,207,Sentinel,6,3,327,1.0,23,0.5652173913043478,0.8695652173913043,9.0,0.5714285714285714,1,1.0,193.4,0.974137549756745,15.4,5.8,0.4,178.0,0.9411764705882352,21.801376103356287,0.23991959743295557,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
604,2024-03-03,Cypher,Lotus,Win,13,10,14,15,8,0.9333333333333332,204,Sentinel,6,3,327,0.0,23,0.5652173913043478,0.9565217391304348,8.869565217391305,0.5789473684210527,-1,1.0,200.0,1.0358042164234116,16.2,6.4,0.6,207.0,1.0714285714285714,17.98610574860484,0.15083079880155834,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
605,2024-03-03,Cypher,Sunset,Win,13,5,14,8,6,1.75,204,Sentinel,6,3,327,0.0,18,0.7222222222222222,1.1111111111111112,11.333333333333334,0.6896551724137931,6,1.0,196.0,1.1963305322128852,15.4,6.0,0.8,204.0,0.9333333333333332,12.786711852544231,0.3407385201806062,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.33333333333334,73.88533294397763,1.5669825128416461,2.5676164493888285,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.95402298850576,87,1.4700521842723189,0.5243171266874391,202.7001287001287,1.2345552157991344,3,10,3
606,2024-03-03,Cypher,Icebox,Win,13,1,3,7,2,0.4285714285714285,80,Sentinel,6,3,327,0.0,14,0.9285714285714286,0.35714285714285715,5.714285714285714,0.38461538461538464,-4,1.0,174.6,1.0249019607843137,12.4,4.4,0.8,204.0,1.75,54.17379440282903,0.47406137969244017,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,185.91764705882352,66.95915808566156,1.0788212392132444,0.6963155942102514,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,189.14814814814815,27,1.2120740548931124,0.49473257610381643,202.7001287001287,1.2345552157991344,3,6,3
607,2024-03-03,Cypher,Ascent,Win,13,10,17,15,13,1.1333333333333333,212,Sentinel,6,3,327,0.0,23,0.5652173913043478,1.3043478260869565,9.217391304347826,0.6521739130434783,2,1.0,181.4,1.0633333333333332,12.6,6.8,1.0,80.0,0.4285714285714285,56.77851706411494,0.47336542959110467,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,194.22222222222223,99,1.1070759779011023,0.5001984805339645,202.7001287001287,1.2345552157991344,3,1,3
608,2024-03-04,Cypher,Lotus,Loss,7,13,7,16,12,0.4375,133,Sentinel,0,3,328,1.0,20,0.35,0.95,6.65,0.5277777777777778,-9,0.0,166.6,0.9365476190476191,11.0,8.2,0.8,212.0,1.1333333333333333,58.06720244682008,0.5494379085084313,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
609,2024-03-05,Cypher,Breeze,Loss,11,13,18,17,4,1.0588235294117647,226,Sentinel,1,3,329,1.0,24,0.4583333333333333,0.9166666666666666,9.416666666666666,0.55,1,0.0,171.0,0.9616456582633054,11.8,7.4,0.6,133.0,0.4375,62.28964600958966,0.5521140212820277,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.1046511627907,86.01888015324343,1.462551999570973,1.3833195417341337,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,215.75,48,1.4526975135431017,0.522437173580468,202.7001287001287,1.2345552157991344,3,3,3
610,2024-03-07,Cypher,Split,Win,13,10,19,15,7,1.2666666666666666,257,Sentinel,3,3,331,2.0,23,0.5652173913043478,1.1304347826086956,11.173913043478262,0.6190476190476191,4,1.0,181.6,0.8649789915966387,12.8,7.6,0.6,226.0,1.0588235294117647,72.912961810641,0.401289357943531,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,204.58064516129033,62,1.0887481107782215,0.5014145094753347,202.7001287001287,1.2345552157991344,3,9,3
611,2024-03-08,Cypher,Bind,Win,13,11,12,16,3,0.75,142,Sentinel,4,3,332,1.0,24,0.5416666666666666,0.625,5.916666666666667,0.46875,-4,1.0,194.0,0.929264705882353,14.6,7.8,0.6,257.0,1.2666666666666666,54.18025470593503,0.334005216026555,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
612,2024-03-08,Cypher,Split,Win,13,9,18,10,9,1.8,223,Sentinel,4,3,332,0.0,22,0.5909090909090909,1.2272727272727273,10.136363636363637,0.7105263157894737,8,1.0,196.2,1.0625980392156864,14.8,7.0,0.6,142.0,0.75,55.30551509569363,0.5181421127826125,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,204.58064516129033,62,1.0887481107782215,0.5014145094753347,202.7001287001287,1.2345552157991344,3,9,3
613,2024-03-09,Viper,Icebox,Draw,15,15,23,20,6,1.15,203,Controller,5,3,333,1.0,30,0.5,0.9666666666666667,6.766666666666667,0.58,3,0.5,210.2,1.2050980392156863,18.0,5.8,0.7,223.0,1.8,42.739911090221035,0.38381157169663715,173.38095238095238,63.19846879163634,1.129837504639439,1.2200151921522715,0.47831094511009614,185.91764705882352,66.95915808566156,1.0788212392132444,0.6963155942102514,158.2962962962963,78.01808765347677,1.1646312154872078,1.3159647095348688,202.88235294117646,17,0.9684430194241703,0.46281971382590575,173.38095238095238,1.129837504639439,9,6,0
614,2024-03-10,Cypher,Ascent,Loss,12,14,13,19,6,0.6842105263157895,157,Sentinel,6,3,334,1.0,26,0.46153846153846156,0.7307692307692307,6.038461538461538,0.48717948717948717,-6,0.0,196.4,1.1301754385964915,17.0,6.2,0.7,203.0,1.15,47.263093423939104,0.45030708375838197,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,194.22222222222223,99,1.1070759779011023,0.5001984805339645,202.7001287001287,1.2345552157991344,3,1,3
615,2024-03-10,Cypher,Bind,Loss,10,13,15,18,4,0.8333333333333334,184,Sentinel,6,3,334,0.0,23,0.43478260869565216,0.8260869565217391,8.0,0.5,-3,0.0,181.8,1.0435087719298246,16.2,5.6,0.5,157.0,0.6842105263157895,32.98029714844899,0.45908487866986897,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
616,2024-03-10,Cypher,Lotus,Win,15,13,22,16,5,1.375,232,Sentinel,6,3,334,0.0,28,0.5357142857142857,0.9642857142857143,8.285714285714286,0.6136363636363636,6,1.0,199.8,1.1685087719298246,18.2,6.0,0.5,184.0,0.8333333333333334,30.27705401785314,0.44402976769047764,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
617,2024-03-11,Cypher,Lotus,Loss,10,13,7,17,10,0.4117647058823529,106,Sentinel,0,3,335,1.0,23,0.43478260869565216,0.7391304347826086,4.608695652173913,0.4857142857142857,-10,0.0,176.4,0.8908617131062954,16.0,6.2,0.3,232.0,1.375,47.930157521126425,0.3798324309424899,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
618,2024-03-11,Cypher,Breeze,Win,13,10,22,20,5,1.1,269,Sentinel,0,3,335,0.0,23,0.5652173913043478,1.173913043478261,11.695652173913043,0.5625,2,1.0,189.6,0.8808617131062952,15.8,6.0,0.4,106.0,0.4117647058823529,63.61053371887391,0.37187930625854765,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,191.1046511627907,86.01888015324343,1.462551999570973,1.3833195417341337,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,215.75,48,1.4526975135431017,0.522437173580468,202.7001287001287,1.2345552157991344,3,3,3
619,2024-03-11,Cypher,Split,Win,13,11,13,15,4,0.8666666666666667,154,Sentinel,0,3,335,0.0,24,0.5416666666666666,0.7083333333333334,6.416666666666667,0.5151515151515151,-2,1.0,189.0,0.9173529411764708,15.8,5.6,0.6,269.0,1.1,64.00781202322099,0.3563876524026602,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,204.58064516129033,62,1.0887481107782215,0.5014145094753347,202.7001287001287,1.2345552157991344,3,9,3
620,2024-03-12,Cypher,Bind,Win,13,10,11,15,10,0.7333333333333333,161,Sentinel,1,3,336,1.0,23,0.5652173913043478,0.9130434782608695,7.0,0.5675675675675675,-4,1.0,184.4,0.8973529411764707,15.0,6.8,0.8,154.0,0.8666666666666667,65.270973640662,0.36498375193594024,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
621,2024-03-13,Cypher,Bind,Win,13,6,15,10,7,1.5,202,Sentinel,2,3,337,1.0,19,0.6842105263157895,1.1578947368421053,10.631578947368421,0.6666666666666666,5,1.0,178.4,0.9223529411764707,13.6,7.2,0.8,161.0,0.7333333333333333,61.04342716460137,0.40766540244875676,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
