game_id,episode,act,rank,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,avg_dmg_delta,headshot_pct,avg_dmg,acs,num_frag,role,win_loss_margin,performance
702,8,3,Ascendant 1,6/10/2024,Cypher,Breeze,Loss,4,13,10,14,1,0.7142857142857143,-66,18,94,167,3,Sentinel,-9,2
1588,9,3,Placement,02/22/2026,Cypher,Haven,Loss,1,12,17,20,5,0.85,-2,65,147,82,7,Sentinel,-11,0
625,8,2,Ascendant 2,3/15/2024,Cypher,Split,Loss,8,13,15,16,5,0.9375,-1,20,138,208,2,Sentinel,-5,4
998,9,3,Diamond 2,11/11/2024,Astra,Pearl,Loss,6,13,12,16,5,0.75,0,47,143,194,2,Controller,-7,4
254,7,1,Gold 3,7/10/2023,Cypher,Lotus,Win,13,5,8,8,8,1.0,-14,17,93,131,5,Sentinel,8,6
1932,6,3,Platinum 1,7/30/2024,Phoenix,Bind,Win,11,10,10,2,10,5.0,-3,10,234,218,8,Duelist,1,6
434,7,3,Diamond 1,10/31/2023,Killjoy,Ascent,Win,13,3,7,5,4,1.4,17,9,84,121,5,Sentinel,10,6
1893,7,2,Diamond 3,7/22/2024,Brimstone,Breeze,Loss,3,5,10,0,2,10.0,-12,74,228,15,5,Controller,-2,0
581,8,1,Diamond 3,2/15/2024,Cypher,Breeze,Win,13,5,22,12,4,1.8333333333333333,77,23,197,341,1,Sentinel,8,11
501,7,3,Diamond 2,12/7/2023,Cypher,Sunset,Loss,13,15,22,16,3,1.375,32,42,141,219,1,Sentinel,-2,5
95,6,3,Gold 3,5/18/2023,Cypher,Ascent,Win,13,9,18,16,7,1.125,42,17,165,242,4,Sentinel,4,8
1234,9,2,Silver 2,5/30/2023,Phoenix,Pearl,Win,9,5,12,11,9,1.0909090909090908,46,47,138,3,6,Duelist,4,2
655,8,2,Ascendant 2,3/26/2024,Cypher,Breeze,Loss,4,13,14,13,2,1.0769230769230769,21,29,154,241,1,Sentinel,-9,4
791,9,1,Diamond 3,8/4/2024,Cypher,Haven,Loss,7,13,11,16,5,0.6875,-37,19,110,149,3,Sentinel,-6,3
389,7,2,Diamond 1,8/31/2023,Killjoy,Split,Win,13,3,14,8,4,1.75,70,19,159,227,3,Sentinel,10,9
1854,6,3,Gold 3,11/7/2023,Phoenix,Breeze,Win,8,5,11,2,4,5.5,-22,84,215,150,8,Duelist,3,5
613,8,2,Ascendant 1,3/9/2024,Viper,Icebox,Draw,15,15,23,20,6,1.15,2,22,134,203,3,Controller,0,6
903,9,2,Ascendant 1,9/20/2024,Killjoy,Ascent,Loss,8,13,16,14,4,1.1428571428571428,26,24,141,212,3,Sentinel,-5,5
738,8,3,Ascendant 1,6/25/2024,Cypher,Bind,Win,13,8,12,12,2,1.0,8,52,102,154,5,Sentinel,5,6
1083,7,3,Platinum 3,4/4/2024,Omen,Abyss,Loss,13,14,15,14,0,1.0714285714285714,-50,98,56,71,10,Controller,-1,2
576,8,1,Diamond 3,2/12/2024,Cypher,Split,Draw,15,15,18,18,5,1.0,-8,28,103,159,4,Sentinel,0,4
220,6,3,Platinum 3,6/25/2023,Cypher,Ascent,Loss,11,13,16,17,2,0.9411764705882352,-25,12,100,162,4,Sentinel,-2,4
247,7,1,Gold 3,7/8/2023,Killjoy,Split,Loss,10,13,22,14,3,1.5714285714285714,53,18,173,269,2,Sentinel,-3,6
505,7,3,Diamond 2,12/13/2023,Cypher,Haven,Win,13,5,16,10,2,1.6,45,28,144,230,2,Sentinel,8,8
1382,7,2,Ascendant 2,11/14/2023,Cypher,Lotus,Loss,0,3,16,4,5,4.0,-35,1,160,99,2,Sentinel,-3,2
455,7,3,Diamond 2,11/11/2023,Cypher,Bind,Loss,9,13,10,15,5,0.6666666666666666,-40,21,80,107,4,Sentinel,-4,2
515,7,3,Diamond 3,12/31/2023,Brimstone,Bind,Loss,8,13,12,15,10,0.8,-16,30,112,167,5,Controller,-5,3
993,9,3,Diamond 2,11/9/2024,Cypher,Ascent,Loss,4,13,7,14,0,0.5,-59,29,73,109,4,Sentinel,-9,1
1248,9,1,Gold 3,8/19/2024,Astra,Lotus,Win,8,5,8,8,7,1.0,-9,23,35,257,4,Controller,3,8
731,8,3,Ascendant 1,6/23/2024,Cypher,Haven,Win,13,9,17,16,5,1.0625,29,43,157,222,2,Sentinel,4,7
299,7,1,Platinum 2,7/20/2023,Cypher,Fracture,Win,13,7,22,13,12,1.6923076923076923,70,25,196,308,1,Sentinel,6,10
1165,8,1,Platinum 1,4/4/2024,Fade,Fracture,Win,5,2,15,20,1,0.75,-7,46,177,210,6,Initiator,3,7
80,6,3,Gold 3,5/9/2023,Cypher,Fracture,Loss,5,13,13,15,5,0.8666666666666667,-16,26,124,203,3,Sentinel,-8,4
513,7,3,Diamond 3,12/30/2023,Cypher,Ascent,Win,13,4,22,6,3,3.6666666666666665,123,26,202,330,1,Sentinel,9,11
627,8,2,Ascendant 2,3/16/2024,Cypher,Bind,Win,13,6,13,11,1,1.181818181818182,4,57,100,170,4,Sentinel,7,7
435,7,3,Diamond 1,11/2/2023,Cypher,Breeze,Loss,11,13,18,17,2,1.0588235294117647,19,20,146,209,2,Sentinel,-2,5
397,7,2,Platinum 3,9/8/2023,Cypher,Sunset,Loss,3,13,5,14,2,0.3571428571428571,-37,25,91,107,5,Sentinel,-10,1
345,7,1,Diamond 1,8/3/2023,Cypher,Fracture,Win,13,2,11,9,9,1.2222222222222223,10,22,128,193,4,Sentinel,11,8
506,7,3,Diamond 2,12/13/2023,Cypher,Ascent,Loss,8,13,10,18,3,0.5555555555555556,-54,17,81,135,4,Sentinel,-5,3
390,7,2,Diamond 1,8/31/2023,Killjoy,Breeze,Loss,9,13,12,18,7,0.6666666666666666,-17,20,133,177,4,Sentinel,-4,4
224,6,3,Placement,6/26/2023,Cypher,Bind,Win,13,11,14,15,8,0.9333333333333332,-8,15,103,172,4,Sentinel,2,5
769,9,1,Diamond 2,7/24/2024,Cypher,Ascent,Win,13,8,16,13,5,1.2307692307692308,2,27,126,196,3,Sentinel,5,7
1057,8,3,Diamond 1,02/16/2026,Brimstone,Breeze,Win,14,8,8,11,5,0.7272727272727273,-48,59,249,226,8,Controller,6,8
765,9,1,Diamond 2,7/22/2024,Cypher,Bind,Loss,11,13,19,19,7,1.0,7,47,160,244,2,Sentinel,-2,6
406,7,2,Platinum 3,9/8/2023,Cypher,Lotus,Loss,5,13,9,15,1,0.6,-13,24,121,166,2,Sentinel,-8,3
1391,6,3,Diamond 2,11/7/2024,Omen,Bind,Win,15,11,7,9,9,0.7777777777777778,35,47,14,29,1,Controller,4,2
1395,8,1,Diamond 2,9/9/2023,Astra,Breeze,Win,8,7,3,4,9,0.75,28,41,139,29,10,Controller,1,1
678,8,3,Diamond 3,5/31/2024,Cypher,Bind,Loss,9,13,19,18,4,1.0555555555555556,26,31,166,261,1,Sentinel,-4,6
136,6,3,Gold 3,5/29/2023,Cypher,Haven,Loss,5,13,9,17,3,0.5294117647058824,-60,15,105,160,4,Sentinel,-8,3
715,8,3,Ascendant 1,6/13/2024,Cypher,Sunset,Win,13,4,22,7,6,3.142857142857143,152,23,240,352,1,Sentinel,9,12
933,9,2,Ascendant 2,10/4/2024,Killjoy,Lotus,Win,13,6,12,14,4,0.8571428571428571,22,29,139,179,5,Sentinel,7,7
1106,8,2,Gold 2,10/5/2024,Cypher,Bind,Loss,8,14,18,15,9,1.2,-11,3,98,132,0,Sentinel,-6,2
273,7,1,Gold 3,7/15/2023,Killjoy,Haven,Loss,10,13,13,17,2,0.7647058823529411,-30,24,103,159,4,Sentinel,-3,4
133,6,3,Platinum 1,5/28/2023,Cypher,Lotus,Win,13,10,23,17,10,1.3529411764705883,59,14,182,304,1,Sentinel,3,9
208,6,3,Platinum 3,6/24/2023,Cypher,Bind,Loss,12,14,15,19,4,0.7894736842105263,-22,13,107,169,5,Sentinel,-2,4
199,6,3,Platinum 3,6/20/2023,Cypher,Haven,Loss,10,13,20,14,3,1.4285714285714286,38,30,141,230,1,Sentinel,-3,6
667,8,2,Ascendant 1,4/14/2024,Cypher,Ascent,Loss,7,13,9,16,6,0.5625,-36,18,99,147,5,Sentinel,-6,3
1050,7,2,Gold 1,6/6/2023,Fade,Haven,Loss,8,11,6,16,6,0.375,23,16,186,132,1,Initiator,-3,3
560,8,1,Platinum 3,2/3/2024,Cypher,Split,Win,13,10,24,14,4,1.7142857142857142,37,28,170,269,1,Sentinel,3,8
793,9,1,Diamond 3,8/4/2024,Cypher,Lotus,Loss,9,13,19,17,5,1.1176470588235294,21,28,173,255,1,Sentinel,-4,6
274,7,1,Gold 3,7/15/2023,Cypher,Fracture,Loss,14,16,17,22,6,0.7727272727272727,-14,21,125,175,4,Sentinel,-2,4
21,6,2,Silver 2,4/21/2023,Cypher,Ascent,Win,4,0,1,1,1,1.0,13,17,68,81,5,Sentinel,4,4
27,6,2,Gold 1,4/22/2023,Cypher,Split,Draw,15,15,35,21,8,1.6666666666666667,68,13,200,324,1,Sentinel,0,9
231,7,1,Gold 2,6/30/2023,Killjoy,Ascent,Loss,4,13,19,15,3,1.2666666666666666,61,20,229,349,1,Sentinel,-9,7
394,7,2,Diamond 1,9/1/2023,Cypher,Lotus,Win,13,1,8,3,5,2.6666666666666665,39,9,98,140,4,Sentinel,12,7
1454,8,3,Platinum 2,8/12/2024,Viper,Ascent,Draw,12,12,7,2,5,3.5,-45,44,51,75,10,Controller,0,2
61,6,3,Gold 2,5/8/2023,Cypher,Ascent,Loss,5,13,13,16,6,0.8125,-24,13,124,209,3,Sentinel,-8,4
393,7,2,Diamond 1,9/1/2023,Cypher,Lotus,Win,13,9,13,16,8,0.8125,-19,22,113,174,4,Sentinel,4,6
822,9,1,Diamond 3,8/13/2024,Cypher,Abyss,Loss,3,13,13,13,2,1.0,-4,50,139,210,2,Sentinel,-10,3
385,7,1,Placement,8/28/2023,Killjoy,Split,Loss,9,13,19,18,10,1.0555555555555556,41,18,171,269,2,Sentinel,-4,6
471,7,3,Diamond 1,11/19/2023,Cypher,Lotus,Loss,6,13,14,15,3,0.9333333333333332,2,36,150,225,1,Sentinel,-7,4
91,6,3,Gold 3,5/18/2023,Cypher,Pearl,Win,13,2,11,10,7,1.1,23,7,135,215,5,Sentinel,11,9
512,7,3,Diamond 2,12/29/2023,Cypher,Lotus,Win,13,3,6,8,5,0.75,-37,6,66,103,4,Sentinel,10,6
909,9,2,Ascendant 1,9/21/2024,Killjoy,Haven,Win,13,9,16,11,4,1.4545454545454546,59,21,151,220,4,Sentinel,4,7
762,9,1,Diamond 2,7/21/2024,Cypher,Abyss,Win,13,10,19,16,7,1.1875,30,21,146,226,2,Sentinel,3,7
890,9,2,Ascendant 1,9/15/2024,Killjoy,Ascent,Win,14,12,20,15,4,1.3333333333333333,40,22,151,221,2,Sentinel,2,7
947,9,2,Ascendant 2,10/13/2024,Killjoy,Ascent,Win,13,9,18,12,6,1.5,59,19,171,263,2,Sentinel,4,8
1766,6,2,Gold 3,02/28/2026,Cypher,Lotus,Win,15,2,7,6,4,1.1666666666666667,35,68,175,257,3,Sentinel,13,10
396,7,2,Platinum 3,9/7/2023,Killjoy,Ascent,Loss,8,13,17,15,4,1.1333333333333333,6,12,130,227,1,Sentinel,-5,5
1327,8,2,Platinum 1,6/19/2023,Breach,Lotus,Win,15,11,15,3,10,5.0,-18,18,197,21,7,Initiator,4,2
597,8,1,Diamond 3,3/1/2024,Cypher,Bind,Win,13,4,14,9,1,1.5555555555555556,68,24,157,225,3,Sentinel,9,8
766,9,1,Diamond 2,7/22/2024,Cypher,Abyss,Win,13,7,17,11,1,1.5454545454545454,45,38,140,232,2,Sentinel,6,8
863,9,2,Ascendant 1,9/3/2024,Killjoy,Ascent,Win,13,1,3,7,2,0.4285714285714285,-25,29,62,70,5,Sentinel,12,5
1821,6,3,Diamond 2,7/24/2024,Breach,Bind,Loss,5,14,2,8,5,0.25,38,78,152,81,10,Initiator,-9,0
157,6,3,Platinum 2,6/4/2023,Cypher,Split,Loss,12,14,21,21,4,1.0,-41,22,109,175,2,Sentinel,-2,4
997,9,3,Diamond 2,11/11/2024,Omen,Ascent,Loss,11,13,27,14,11,1.9285714285714288,41,28,176,299,1,Controller,-2,7
358,7,1,Diamond 1,8/20/2023,Cypher,Bind,Loss,5,13,13,15,5,0.8666666666666667,-15,24,132,203,3,Sentinel,-8,4
1312,7,3,Diamond 3,9/25/2024,Cypher,Sunset,Loss,5,7,2,14,7,0.1428571428571428,-3,66,196,88,3,Sentinel,-2,2
848,9,1,Diamond 3,8/18/2024,Killjoy,Lotus,Win,13,6,14,10,0,1.4,46,29,140,176,4,Sentinel,7,7
347,7,1,Diamond 1,8/19/2023,Cypher,Lotus,Loss,11,13,16,17,7,0.9411764705882352,22,36,147,201,3,Sentinel,-2,5
187,6,3,Platinum 2,6/16/2023,Cypher,Bind,Win,13,10,23,12,2,1.9166666666666667,58,23,85,135,2,Sentinel,3,5
365,7,1,Diamond 1,8/22/2023,Cypher,Bind,Loss,10,13,20,17,2,1.1764705882352942,8,29,135,233,1,Sentinel,-3,6
828,9,1,Diamond 3,8/14/2024,Killjoy,Ascent,Loss,7,13,10,17,5,0.5882352941176471,-34,16,135,187,4,Sentinel,-6,4
102,6,3,Gold 3,5/19/2023,Cypher,Fracture,Loss,11,13,17,17,5,1.0,14,18,147,221,3,Sentinel,-2,6
900,9,2,Ascendant 1,9/19/2024,Killjoy,Ascent,Win,13,9,10,16,6,0.625,-25,15,98,147,5,Sentinel,4,5
359,7,1,Diamond 1,8/20/2023,Cypher,Lotus,Win,13,4,18,5,3,3.6,91,35,167,252,2,Sentinel,9,9
120,6,3,Gold 3,5/22/2023,Cypher,Split,Win,13,11,20,20,7,1.0,26,11,160,237,2,Sentinel,2,7
589,8,1,Diamond 3,2/25/2024,Cypher,Ascent,Win,13,11,15,15,11,1.0,-23,31,95,175,4,Sentinel,2,5
167,6,3,Platinum 1,6/6/2023,Cypher,Haven,Loss,9,13,19,18,4,1.0555555555555556,33,18,173,246,2,Sentinel,-4,6
1425,9,2,Diamond 2,2/3/2024,Cypher,Ascent,Win,13,11,3,20,1,0.15,-22,74,248,178,9,Sentinel,2,5
558,8,1,Platinum 2,2/3/2024,Cypher,Split,Loss,10,13,21,17,6,1.2352941176470589,51,42,186,279,1,Sentinel,-3,7
1970,7,1,Diamond 2,2/25/2024,Cypher,Pearl,Win,10,9,17,10,8,1.7,-7,50,142,31,9,Sentinel,1,2
197,6,3,Platinum 3,6/19/2023,Cypher,Pearl,Loss,12,14,28,15,6,1.8666666666666667,78,19,193,293,1,Sentinel,-2,7
839,9,1,Diamond 2,8/15/2024,Killjoy,Haven,Win,14,12,23,18,3,1.2777777777777777,35,33,166,245,2,Sentinel,2,7
684,8,3,Ascendant 1,6/2/2024,Viper,Icebox,Win,13,4,16,7,5,2.2857142857142856,70,39,161,266,3,Controller,9,9
31,6,3,Gold 1,4/28/2023,Cypher,Pearl,Loss,8,13,14,15,4,0.9333333333333332,-10,14,113,184,2,Sentinel,-5,4
203,6,3,Platinum 3,6/21/2023,Cypher,Ascent,Loss,6,13,14,15,2,0.9333333333333332,-25,26,105,186,1,Sentinel,-7,3
1370,9,3,Platinum 3,9/27/2024,KAY/O,Split,Win,8,6,9,1,4,9.0,-42,62,222,225,3,Initiator,2,7
584,8,1,Diamond 3,2/16/2024,Cypher,Split,Loss,7,13,14,16,5,0.875,-2,39,140,194,4,Sentinel,-6,4
834,9,1,Diamond 2,8/14/2024,Cypher,Ascent,Loss,8,13,12,16,6,0.75,-29,26,118,169,4,Sentinel,-5,3
205,6,3,Platinum 3,6/21/2023,Cypher,Haven,Win,15,13,12,15,6,0.8,-13,14,101,140,5,Sentinel,2,5
861,9,2,Ascendant 1,9/2/2024,Killjoy,Haven,Win,13,8,27,11,3,2.4545454545454546,100,31,204,314,1,Sentinel,5,10
881,9,2,Ascendant 1,9/13/2024,Killjoy,Ascent,Win,13,6,13,10,5,1.3,30,22,128,193,4,Sentinel,7,7
630,8,2,Ascendant 2,3/17/2024,Cypher,Breeze,Win,14,12,18,17,3,1.0588235294117647,21,25,134,186,4,Sentinel,2,6
25,6,2,Silver 3,4/21/2023,Cypher,Pearl,Win,13,7,15,10,6,1.5,21,7,129,193,2,Sentinel,6,7
206,6,3,Platinum 3,6/24/2023,Cypher,Fracture,Win,13,7,20,11,1,1.818181818181818,40,15,154,237,2,Sentinel,6,8
1536,8,1,Silver 3,5/24/2023,Astra,Sunset,Win,9,3,8,2,0,4.0,-30,16,122,269,8,Controller,6,9
2,6,2,Placement,4/12/2023,Cypher,Icebox,Loss,4,13,3,15,2,0.2,-124,22,42,59,5,Sentinel,-9,0
1099,9,3,Diamond 2,11/4/2023,Brimstone,Abyss,Loss,0,1,14,18,3,0.7777777777777778,49,52,22,207,10,Controller,-1,5
1,6,2,Placement,4/11/2023,Cypher,Ascent,Loss,5,13,8,15,4,0.5333333333333333,-61,3,76,125,3,Sentinel,-8,2
619,8,2,Ascendant 1,3/11/2024,Cypher,Split,Win,13,11,13,15,4,0.8666666666666667,-2,16,110,154,5,Sentinel,2,5
379,7,1,Platinum 3,8/24/2023,Cypher,Bind,Loss,13,15,17,17,5,1.0,-16,22,107,162,4,Sentinel,-2,4
864,9,2,Ascendant 1,9/3/2024,Cypher,Sunset,Loss,10,13,20,16,14,1.25,53,26,178,254,2,Sentinel,-3,6
417,7,2,Platinum 3,9/10/2023,Cypher,Bind,Win,13,11,25,17,7,1.4705882352941178,56,29,201,303,1,Sentinel,2,9
870,9,2,Ascendant 1,9/8/2024,Killjoy,Lotus,Loss,7,13,14,15,2,0.9333333333333332,11,20,134,195,2,Sentinel,-6,4
1677,9,3,Diamond 2,9/27/2024,Killjoy,Breeze,Loss,6,11,7,6,9,1.1666666666666667,-32,15,195,214,5,Sentinel,-5,5
265,7,1,Platinum 1,7/14/2023,Cypher,Bind,Loss,6,13,9,15,1,0.6,-51,21,77,128,5,Sentinel,-7,2
988,9,3,Diamond 3,11/6/2024,Omen,Ascent,Loss,8,13,12,16,12,0.75,-34,29,98,158,4,Controller,-5,3
162,6,3,Platinum 1,6/5/2023,Cypher,Pearl,Loss,6,13,9,17,4,0.5294117647058824,-60,11,89,146,4,Sentinel,-7,2
1915,7,2,Gold 2,8/15/2024,Cypher,Bind,Loss,0,15,4,10,6,0.4,35,63,79,213,0,Sentinel,-15,2
1175,6,1,Platinum 2,6/23/2024,Brimstone,Bind,Win,11,2,3,12,5,0.25,-48,48,59,291,7,Controller,9,10
792,9,1,Diamond 3,8/4/2024,Cypher,Haven,Loss,5,13,11,13,2,0.8461538461538461,-43,21,94,168,2,Sentinel,-8,3
1378,7,2,Ascendant 2,6/4/2023,Cypher,Pearl,Loss,8,10,6,6,1,1.0,18,93,209,99,2,Sentinel,-2,2
638,8,2,Ascendant 2,3/20/2024,Cypher,Lotus,Loss,11,13,7,17,6,0.4117647058823529,-58,23,63,93,5,Sentinel,-2,2
1335,7,3,Diamond 3,8/24/2023,Phoenix,Lotus,Win,12,3,2,2,2,1.0,0,63,12,45,3,Duelist,9,4
1261,7,1,Silver 3,9/10/2023,Viper,Lotus,Loss,0,12,11,17,6,0.6470588235294118,36,99,79,58,10,Controller,-12,-1
649,8,2,Ascendant 2,3/22/2024,Cypher,Breeze,Win,13,7,14,11,3,1.2727272727272727,9,24,108,177,3,Sentinel,6,6
647,8,2,Ascendant 1,3/22/2024,Cypher,Lotus,Loss,15,17,26,25,8,1.04,17,32,159,233,2,Sentinel,-2,6
207,6,3,Platinum 3,6/24/2023,Cypher,Lotus,Win,13,9,21,14,7,1.5,23,14,144,240,1,Sentinel,4,8
877,9,2,Ascendant 1,9/12/2024,Vyse,Haven,Win,13,11,20,14,10,1.4285714285714286,49,30,159,245,2,Sentinel,2,7
699,8,3,Ascendant 1,6/8/2024,Cypher,Breeze,Win,13,8,16,13,9,1.2307692307692308,13,22,134,214,4,Sentinel,5,7
899,9,2,Ascendant 1,9/18/2024,Killjoy,Lotus,Win,13,8,15,14,1,1.0714285714285714,9,25,126,181,4,Sentinel,5,6
493,7,3,Diamond 2,12/3/2023,Cypher,Breeze,Win,13,11,15,17,6,0.8823529411764706,-21,25,119,182,4,Sentinel,2,6
973,9,3,Ascendant 1,10/26/2024,Cypher,Ascent,Loss,7,13,9,15,5,0.6,-63,38,79,125,5,Sentinel,-6,2
375,7,1,Diamond 1,8/23/2023,Killjoy,Split,Loss,12,14,18,16,3,1.125,24,20,133,179,2,Sentinel,-2,4
1182,7,3,Ascendant 1,6/6/2023,Breach,Abyss,Loss,0,3,16,14,3,1.1428571428571428,-1,60,103,220,3,Initiator,-3,5
1256,8,3,Platinum 1,5/23/2023,Breach,Sunset,Win,15,7,4,9,5,0.4444444444444444,-2,73,170,91,6,Initiator,8,5
775,9,1,Diamond 2,7/26/2024,Cypher,Lotus,Win,13,10,22,14,5,1.5714285714285714,49,35,186,262,1,Sentinel,3,8
179,6,3,Platinum 2,6/13/2023,Cypher,Ascent,Win,13,10,12,18,8,0.6666666666666666,-18,5,133,182,5,Sentinel,3,6
1746,9,1,Gold 1,10/31/2024,Brimstone,Lotus,Loss,6,7,14,13,0,1.0769230769230769,-32,18,91,261,2,Controller,-1,7
565,8,1,Platinum 3,2/4/2024,Cypher,Lotus,Win,13,10,7,14,5,0.5,-39,44,68,82,5,Sentinel,3,3
1830,6,3,Silver 2,6/25/2023,Omen,Lotus,Win,9,0,15,20,0,0.75,1,84,107,70,0,Controller,9,5
463,7,3,Diamond 1,11/16/2023,Cypher,Lotus,Loss,11,13,24,16,11,1.5,30,17,168,281,2,Sentinel,-2,7
268,7,1,Platinum 1,7/14/2023,Cypher,Fracture,Loss,6,13,14,15,3,0.9333333333333332,-1,28,145,209,3,Sentinel,-7,4
668,8,2,Diamond 3,4/14/2024,Viper,Icebox,Loss,2,13,13,13,3,1.0,17,18,170,262,1,Controller,-11,4
1849,7,2,Ascendant 1,7/24/2023,Cypher,Abyss,Win,12,11,4,1,2,4.0,34,75,208,258,7,Sentinel,1,7
880,9,2,Ascendant 1,9/13/2024,Killjoy,Ascent,Loss,13,15,10,23,5,0.4347826086956521,-74,8,69,98,5,Sentinel,-2,2
720,8,3,Ascendant 1,6/21/2024,Cypher,Sunset,Loss,6,13,10,15,3,0.6666666666666666,-54,41,89,149,4,Sentinel,-7,2
854,9,2,Placement,8/31/2024,Cypher,Bind,Loss,11,13,23,16,3,1.4375,59,28,186,289,1,Sentinel,-2,7
1866,6,1,Gold 2,02/28/2026,Cypher,Ascent,Win,15,0,1,5,7,0.2,23,55,55,108,3,Sentinel,15,7
1077,9,2,Placement,8/22/2023,Vyse,Haven,Draw,1,1,11,10,2,1.1,5,90,95,187,3,Sentinel,0,5
1498,8,3,Ascendant 2,10/6/2024,Cypher,Bind,Loss,8,13,5,4,0,1.25,-33,93,0,113,4,Sentinel,-5,2
598,8,1,Diamond 3,3/1/2024,Cypher,Ascent,Win,13,10,24,13,2,1.8461538461538465,80,36,178,266,2,Sentinel,3,8
1036,7,1,Gold 1,6/3/2023,Breach,Breeze,Win,13,7,19,11,10,1.7272727272727273,24,87,108,188,0,Initiator,6,7
82,6,3,Gold 3,5/9/2023,Cypher,Haven,Loss,8,13,12,17,6,0.7058823529411765,-21,19,117,183,3,Sentinel,-5,4
62,6,3,Gold 2,5/8/2023,Cypher,Bind,Win,13,9,20,13,6,1.5384615384615383,26,5,154,258,1,Sentinel,4,8
420,7,2,Platinum 3,9/10/2023,Killjoy,Ascent,Loss,10,13,19,15,5,1.2666666666666666,51,21,170,247,1,Sentinel,-3,6
779,9,1,Diamond 3,7/29/2024,Cypher,Bind,Loss,7,13,10,15,3,0.6666666666666666,-24,25,100,148,4,Sentinel,-6,3
735,8,3,Ascendant 1,6/24/2024,Cypher,Icebox,Loss,9,13,25,13,2,1.9230769230769231,70,25,206,318,1,Sentinel,-4,7
1628,6,1,Diamond 2,03/07/2026,Viper,Abyss,Loss,8,10,3,15,4,0.2,-31,99,229,244,5,Controller,-2,6
570,8,1,Diamond 1,2/6/2024,Cypher,Sunset,Win,13,9,23,12,6,1.9166666666666667,91,46,187,282,1,Sentinel,4,9
421,7,2,Platinum 3,9/11/2023,Cypher,Breeze,Win,13,5,21,6,5,3.5,119,41,208,311,1,Sentinel,8,10
878,9,2,Ascendant 1,9/13/2024,Killjoy,Icebox,Loss,5,13,18,14,1,1.2857142857142858,55,45,189,307,1,Sentinel,-8,6
746,9,1,Placement,6/26/2024,Cypher,Abyss,Win,13,9,15,13,3,1.1538461538461535,-3,32,116,190,5,Sentinel,4,6
97,6,3,Gold 3,5/18/2023,Cypher,Pearl,Loss,11,13,20,16,2,1.25,42,11,154,252,2,Sentinel,-2,6
1601,6,3,Platinum 2,8/9/2024,Vyse,Bind,Win,8,6,6,18,4,0.3333333333333333,22,44,63,81,4,Sentinel,2,3
402,7,2,Diamond 1,9/8/2023,Cypher,Bind,Draw,14,14,19,21,11,0.9047619047619048,-7,16,132,207,3,Sentinel,0,6
752,9,1,Diamond 1,7/5/2024,Cypher,Abyss,Win,13,6,19,10,9,1.9,95,30,194,285,1,Sentinel,7,9
266,7,1,Platinum 1,7/14/2023,Killjoy,Pearl,Loss,12,14,17,19,5,0.8947368421052632,-21,20,127,193,3,Sentinel,-2,5
411,7,2,Platinum 3,9/10/2023,Cypher,Bind,Loss,5,13,12,13,1,0.9230769230769232,1,30,135,212,3,Sentinel,-8,4
690,8,3,Diamond 3,6/5/2024,Viper,Icebox,Loss,12,14,23,18,5,1.2777777777777777,38,35,177,254,1,Controller,-2,6
617,8,2,Ascendant 1,3/11/2024,Cypher,Lotus,Loss,10,13,7,17,10,0.4117647058823529,-63,12,66,106,5,Sentinel,-3,2
172,6,3,Platinum 2,6/12/2023,Cypher,Bind,Win,13,6,17,10,9,1.7,45,13,162,245,2,Sentinel,7,8
836,9,1,Diamond 2,8/15/2024,Killjoy,Haven,Loss,9,13,11,18,2,0.6111111111111112,-33,23,96,148,5,Sentinel,-4,3
873,9,2,Ascendant 1,9/12/2024,Cypher,Bind,Win,13,9,10,12,7,0.8333333333333334,1,29,98,148,4,Sentinel,4,5
935,9,2,Ascendant 2,10/5/2024,Killjoy,Icebox,Loss,9,13,19,17,2,1.1176470588235294,7,27,160,240,3,Sentinel,-4,6
188,6,3,Platinum 3,6/16/2023,Cypher,Pearl,Win,13,7,22,9,5,2.4444444444444446,97,12,176,288,2,Sentinel,6,9
215,6,3,Platinum 3,6/25/2023,Cypher,Lotus,Loss,6,13,11,15,3,0.7333333333333333,-45,22,95,170,2,Sentinel,-7,3
954,9,2,Ascendant 2,10/18/2024,Cypher,Bind,Loss,4,13,12,15,3,0.8,-35,38,111,182,3,Sentinel,-9,3
996,9,3,Diamond 2,11/11/2024,Astra,Pearl,Win,13,9,17,13,8,1.3076923076923077,30,19,133,212,4,Controller,4,7
1308,9,2,Platinum 3,11/6/2024,Astra,Haven,Draw,2,2,2,0,6,2.0,-41,45,117,233,10,Controller,0,6
1238,7,3,Diamond 3,4/28/2023,Viper,Bind,Draw,5,5,20,12,4,1.6666666666666667,-20,51,89,136,4,Controller,0,4
579,8,1,Diamond 3,2/14/2024,Cypher,Sunset,Win,13,4,13,11,5,1.181818181818182,34,33,142,222,3,Sentinel,9,8
323,7,1,Platinum 3,7/27/2023,Killjoy,Pearl,Loss,7,13,14,14,2,1.0,20,16,148,225,2,Sentinel,-6,5
340,7,1,Diamond 1,7/31/2023,Killjoy,Haven,Loss,13,15,23,19,6,1.2105263157894737,-8,11,123,208,1,Sentinel,-2,5
1776,6,2,Gold 2,11/6/2024,Fade,Bind,Win,15,8,0,0,2,0.0,-14,66,49,240,1,Initiator,7,8
